geoid,year,qoz_2018,population,population_source_code,poverty_universe,poverty_universe_source_code,poverty_count,poverty_count_source_code,median_household_income,median_household_income_source_code,median_gross_rent,median_gross_rent_source_code,civilian_labor_force,civilian_labor_force_source_code,unemployed,unemployed_source_code,workplace_jobs
25025981800,2019,0,32,,32,,0,,,-666666666,,-666666666,22,,5,,1592
25025990101,2018,0,67,,67,,0,,,-666666666,,-666666666,67,,0,,0
25025990101,2019,0,67,,67,,0,,,-666666666,,-666666666,67,,0,,1
25027700100,2018,0,6253,,6144,,203,,97561,,1579,,3700,,203,,953
25027700100,2019,0,6281,,6168,,108,,95625,,1636,,3647,,182,,975
25027701100,2018,0,8682,,8487,,1049,,71014,,707,,4784,,200,,0
25027701100,2019,0,8991,,8796,,999,,78679,,740,,5165,,278,,0
25027702200,2018,0,3276,,3148,,215,,78958,,853,,1866,,146,,0
25027702200,2019,0,3216,,3081,,221,,81000,,840,,1717,,82,,0
25027703100,2018,1,4270,,4126,,574,,54625,,819,,2208,,218,,1356
25027703100,2019,1,4343,,4201,,698,,54156,,792,,2158,,179,,1372
25027703200,2018,1,3799,,3799,,693,,60469,,861,,1810,,175,,996
25027703200,2019,1,3729,,3729,,566,,62016,,845,,1671,,173,,1024
25027703300,2018,0,3622,,3606,,359,,50732,,950,,1935,,131,,1254
25027703300,2019,0,3641,,3624,,355,,49592,,1019,,1972,,120,,1443
25027704200,2018,0,2971,,2931,,160,,72900,,1134,,1634,,125,,0
25027704200,2019,0,2972,,2918,,164,,77174,,1154,,1619,,122,,0
25027705100,2018,0,8127,,8015,,356,,70030,,1000,,4615,,200,,0
25027705100,2019,0,8130,,8040,,351,,77031,,1065,,4697,,138,,0
25027706100,2018,0,4642,,4642,,135,,95530,,1267,,2842,,152,,352
25027706100,2019,0,4708,,4708,,292,,91734,,1095,,2775,,122,,369
25027707100,2018,0,4192,,4175,,940,,44683,,644,,2101,,169,,1204
25027707100,2019,0,4082,,4065,,842,,44083,,779,,1903,,113,,1174
25027707200,2018,1,2042,,2034,,513,,34349,,1038,,977,,44,,965
25027707200,2019,1,2144,,2132,,671,,32746,,1008,,930,,37,,912
25027707300,2018,1,4004,,4000,,546,,44271,,754,,2297,,116,,2160
25027707300,2019,1,4059,,4046,,534,,41667,,776,,2183,,36,,2083
25027707400,2018,0,4649,,4640,,208,,64957,,956,,2524,,119,,257
25027707400,2019,0,4547,,4528,,160,,70000,,964,,2634,,90,,274
25027707500,2018,0,5668,,4520,,689,,58289,,798,,2496,,148,,3722
25027707500,2019,0,5778,,4625,,491,,63730,,914,,2617,,123,,3745
25027708100,2018,0,7665,,7639,,161,,98714,,1132,,4356,,221,,2718
25027708100,2019,0,7766,,7754,,198,,100972,,1104,,4187,,191,,2697
25027709100,2018,0,4190,,4185,,421,,71102,,818,,2256,,165,,361
25027709100,2019,0,4064,,4048,,370,,82306,,777,,2259,,133,,362
25027709201,2018,0,7066,,7038,,455,,71034,,891,,4182,,151,,1995
25027709201,2019,0,7530,,7478,,539,,76821,,928,,4229,,153,,1747
25027709202,2018,0,6837,,6822,,1083,,43750,,1008,,3660,,283,,0
25027709202,2019,0,6944,,6931,,1157,,49167,,1058,,3865,,363,,0
25027709400,2018,1,4781,,4762,,1348,,44330,,879,,2436,,216,,1761
25027709400,2019,1,4625,,4598,,1299,,44006,,894,,2358,,266,,1547
25027709501,2018,0,2227,,2227,,91,,98000,,1089,,1200,,56,,1648
25027709501,2019,0,2118,,2118,,70,,104583,,1089,,1170,,55,,1585
25027709502,2018,0,5830,,5754,,201,,75508,,964,,3086,,139,,1442
25027709502,2019,0,5839,,5758,,231,,75089,,994,,3042,,93,,1535
25027709600,2018,1,2790,,2765,,526,,50551,,939,,1536,,149,,5633
25027709600,2019,1,2708,,2681,,379,,51806,,1060,,1511,,116,,5471
25027709701,2018,0,5191,,5068,,1005,,53347,,1025,,2772,,90,,1989
25027709701,2019,0,5282,,5162,,830,,60391,,1012,,2986,,98,,2053
25027709702,2018,0,2667,,2667,,355,,62279,,825,,1538,,61,,2673
25027709702,2019,0,2496,,2496,,311,,60481,,818,,1461,,70,,2567
25027710100,2018,0,3278,,3208,,601,,51250,,1039,,1938,,88,,3509
25027710100,2019,0,2875,,2806,,465,,50882,,1020,,1785,,68,,3274
25027710200,2018,0,6530,,6530,,430,,73246,,1080,,3775,,225,,1215
25027710200,2019,0,6465,,6465,,251,,73007,,1071,,3709,,218,,1296
25027710300,2018,0,3077,,3010,,238,,68063,,1169,,1772,,180,,2227
25027710300,2019,0,2902,,2829,,238,,70913,,1095,,1730,,107,,2279
25027710400,2018,0,2338,,2298,,306,,60000,,995,,1206,,43,,259
25027710400,2019,0,2302,,2296,,495,,64125,,1045,,1190,,31,,244
25027710500,2018,0,3467,,3410,,787,,41250,,907,,1607,,274,,140
25027710500,2019,0,3190,,3143,,726,,44526,,883,,1472,,219,,257
25027710600,2018,1,7208,,7140,,856,,52724,,1187,,3965,,383,,0
25027710600,2019,1,8124,,8085,,802,,62100,,1321,,4382,,396,,0
25027710700,2018,1,1754,,1746,,675,,18234,,586,,809,,74,,2059
25027710700,2019,1,1644,,1637,,615,,17105,,421,,765,,51,,1923
25027710800,2018,0,4990,,4422,,1607,,37188,,948,,2244,,335,,1366
25027710800,2019,0,4960,,4430,,1692,,38516,,1024,,2254,,276,,1420
25027711000,2018,0,3061,,3017,,659,,63375,,1041,,1535,,224,,362
25027711000,2019,0,3234,,3157,,702,,48182,,1006,,1557,,312,,378
25027711100,2018,0,5034,,4093,,204,,80250,,927,,2465,,119,,828
25027711100,2019,0,5006,,4097,,110,,88578,,1035,,2563,,103,,850
25027712101,2018,0,6692,,6594,,518,,100677,,1528,,3879,,241,,1828
25027712101,2019,0,6829,,6766,,406,,98323,,1549,,4022,,180,,2059
25027712102,2018,0,4579,,4518,,222,,106250,,1556,,2329,,54,,551
25027712102,2019,0,4573,,4518,,244,,112796,,2125,,2337,,68,,601
25027713100,2018,0,8043,,6723,,221,,103071,,878,,3867,,196,,2250
25027713100,2019,0,8044,,6642,,276,,93646,,887,,3761,,190,,2362
25027715100,2018,0,5236,,5236,,75,,155093,,875,,2858,,86,,1539
25027715100,2019,0,5299,,5299,,60,,173024,,,-666666666,2818,,47,,1530
25027716100,2018,0,7754,,7754,,307,,79283,,1318,,4362,,141,,0
25027716100,2019,0,7728,,7690,,441,,80731,,1363,,4419,,160,,0
25027716200,2018,1,2643,,2625,,277,,54700,,1004,,1641,,44,,1416
25027716200,2019,1,2623,,2603,,325,,56071,,1027,,1588,,54,,1355
25027716300,2018,1,3502,,3502,,431,,54627,,1095,,2144,,139,,2236
25027716300,2019,1,3584,,3584,,361,,54872,,1111,,2183,,127,,2289
25027717100,2018,0,3144,,3116,,131,,104063,,1101,,1717,,50,,512
25027717100,2019,0,3182,,3156,,134,,99297,,756,,1789,,52,,800
25027718100,2018,0,4581,,4563,,171,,98520,,903,,2601,,70,,1284
25027718100,2019,0,4623,,4604,,175,,97591,,947,,2487,,62,,1332
25027719100,2018,0,8052,,8023,,253,,107348,,1314,,4403,,166,,2438
25027719100,2019,0,8091,,8036,,229,,121458,,1304,,4369,,143,,2521
25027720100,2018,0,3443,,3443,,174,,134191,,1125,,1982,,58,,951
25027720100,2019,0,3455,,3455,,165,,136083,,1028,,1951,,59,,1169
25027721101,2018,0,1840,,1836,,62,,84375,,1225,,1086,,61,,168
25027721101,2019,0,1833,,1829,,81,,88571,,1153,,1093,,52,,161
25027721102,2018,0,8586,,8568,,179,,104050,,959,,5021,,150,,0
25027721102,2019,0,8685,,8668,,255,,107928,,1044,,4996,,130,,0
25027722100,2018,0,5539,,5397,,333,,68139,,985,,3163,,167,,1233
25027722100,2019,0,5539,,5399,,498,,69735,,1009,,3174,,99,,1342
25027723100,2018,0,4323,,4212,,523,,68096,,693,,2076,,159,,665
25027723100,2019,0,4259,,4155,,473,,67841,,726,,2096,,99,,759
25027724100,2018,0,3775,,3607,,177,,72931,,1275,,2104,,86,,940
25027724100,2019,0,3728,,3565,,150,,70255,,1056,,1928,,88,,984
25027725100,2018,0,4764,,4758,,296,,73599,,842,,2722,,142,,876
25027725100,2019,0,4774,,4768,,161,,78750,,878,,2771,,140,,942
25027726100,2018,0,6208,,6134,,264,,89173,,1283,,3560,,125,,2006
25027726100,2019,0,6136,,6064,,262,,93208,,1400,,3570,,110,,2325
25027726200,2018,1,5705,,5705,,927,,56346,,862,,3269,,210,,766
25027726200,2019,1,5792,,5792,,707,,59331,,873,,3484,,238,,726
25027727100,2018,0,4870,,4373,,121,,99875,,973,,2581,,35,,862
25027727100,2019,0,4900,,4341,,130,,120469,,955,,2673,,25,,952
25027728100,2018,0,4706,,4690,,336,,108750,,1675,,2687,,89,,1050
25027728100,2019,0,5138,,5123,,334,,116544,,1650,,2949,,100,,1118
25027728200,2018,0,4238,,4228,,105,,120739,,1430,,2468,,129,,308
25027728200,2019,0,4178,,4170,,125,,122098,,1214,,2475,,126,,324
25027728300,2018,0,4788,,4652,,147,,91118,,959,,2645,,155,,2229
25027728300,2019,0,4642,,4501,,120,,93854,,779,,2563,,168,,2208
25027728400,2018,0,5089,,5069,,240,,103872,,1380,,2770,,79,,300
25027728400,2019,0,5093,,5093,,213,,108676,,1460,,2761,,58,,296
25027729100,2018,0,5781,,3071,,136,,79423,,957,,1761,,71,,2087
25027729100,2019,0,5646,,3359,,219,,88906,,1438,,1871,,68,,2288
25027729200,2018,0,2160,,2150,,244,,77150,,941,,1200,,37,,1722
25027729200,2019,0,2320,,2312,,319,,88906,,965,,1294,,30,,1573
25027730100,2018,0,6205,,6192,,502,,80648,,1091,,3548,,176,,2956
25027730100,2019,0,6195,,6195,,452,,75548,,1232,,3601,,157,,2883
25027730200,2018,0,5362,,5298,,465,,66735,,1191,,2903,,225,,1102
25027730200,2019,0,5839,,5774,,423,,70845,,1192,,3069,,175,,1225
25027730300,2018,0,4812,,4699,,482,,55319,,1078,,2662,,92,,3134
25027730300,2019,0,4876,,4748,,649,,56557,,1096,,2782,,55,,3178
25027730401,2018,0,5742,,5564,,1599,,40694,,925,,2414,,100,,3181
25027730401,2019,0,5201,,5029,,1033,,40061,,1031,,2507,,86,,3123
25027730402,2018,0,1893,,1866,,365,,52803,,1000,,1093,,92,,838
25027730402,2019,0,2203,,2173,,416,,54661,,1046,,1125,,117,,857
25027730500,2018,1,3517,,3480,,1026,,41089,,1094,,1916,,115,,6667
25027730500,2019,1,3444,,3398,,911,,41581,,1138,,1872,,86,,6571
25027730600,2018,0,9173,,7294,,443,,80265,,996,,4475,,309,,1944
25027730600,2019,0,9073,,7206,,570,,81200,,994,,4416,,290,,2032
25027730700,2018,0,6766,,6622,,428,,65769,,1558,,3632,,128,,2334
25027730700,2019,0,6581,,6452,,455,,70735,,1590,,3600,,57,,2390
25027730801,2018,0,3525,,3461,,273,,95217,,1450,,1933,,82,,230
25027730801,2019,0,3623,,3557,,218,,97083,,1446,,1979,,35,,232
25027730802,2018,0,2028,,1977,,396,,79797,,1102,,1125,,12,,313
25027730802,2019,0,2016,,1957,,362,,80298,,1150,,1167,,14,,348
25027730901,2018,0,3335,,3302,,271,,67609,,1304,,1751,,47,,319
25027730901,2019,0,3170,,3120,,262,,70677,,1139,,1682,,56,,300
25027730902,2018,0,4223,,2989,,451,,92672,,1378,,2470,,175,,1176
25027730902,2019,0,3998,,2725,,390,,99052,,1500,,2348,,176,,1193
25027731001,2018,0,2165,,2111,,166,,68846,,1368,,1198,,72,,647
25027731001,2019,0,2203,,2153,,149,,75236,,1366,,1225,,48,,574
25027731002,2018,0,5847,,5790,,1246,,38212,,1018,,2848,,192,,875
25027731002,2019,0,6138,,6125,,785,,46630,,1083,,3451,,182,,822
25027731101,2018,0,4238,,4215,,1354,,38841,,985,,1906,,148,,873
25027731101,2019,0,4053,,4032,,1237,,42056,,1035,,1884,,112,,958
25027731102,2018,0,2327,,2318,,312,,70167,,1145,,1432,,59,,792
25027731102,2019,0,2233,,2233,,337,,57475,,1206,,1311,,58,,824
25027731202,2018,0,1518,,0,,0,,,-666666666,,-666666666,647,,48,,1556
25027731202,2019,0,1525,,0,,0,,,-666666666,,-666666666,687,,47,,2159
25027731203,2018,0,5781,,5257,,1918,,20478,,892,,2568,,297,,1119
25027731203,2019,0,5257,,4729,,1661,,24816,,1013,,2503,,225,,1060
25027731204,2018,0,2094,,2090,,719,,34688,,1110,,1033,,100,,337
25027731204,2019,0,2311,,2304,,745,,36161,,1123,,1100,,84,,329
25027731300,2018,1,3657,,3571,,1141,,28144,,1101,,1549,,131,,513
25027731300,2019,1,3893,,3807,,1334,,29028,,1109,,1433,,106,,555
25027731400,2018,1,4204,,4074,,1464,,25399,,941,,1698,,114,,2498
25027731400,2019,1,4032,,3904,,1445,,22048,,948,,1433,,48,,2518
25027731500,2018,0,4648,,4544,,1455,,23252,,996,,2056,,237,,5168
25027731500,2019,0,4412,,4335,,1293,,22975,,979,,1917,,141,,5391
25027731600,2018,0,6949,,4230,,1550,,35309,,1068,,2883,,145,,0
25027731600,2019,0,7317,,4542,,1528,,34038,,1095,,3127,,131,,0
25027731700,2018,1,2853,,2629,,972,,31726,,989,,1492,,122,,15733
25027731700,2019,1,3087,,2887,,872,,34495,,1039,,1707,,80,,15688
25027731800,2018,0,7048,,6980,,2774,,20030,,817,,2963,,265,,0
25027731800,2019,0,7322,,7220,,2829,,22557,,929,,3332,,310,,0
25027731900,2018,0,4905,,4874,,1568,,31769,,1029,,2058,,218,,13517
25027731900,2019,0,4954,,4921,,1518,,34507,,1105,,2043,,263,,12898
25027732001,2018,0,3795,,3793,,2341,,19083,,529,,1120,,205,,285
25027732001,2019,0,3884,,3878,,2376,,20806,,544,,1180,,201,,380
25027732002,2018,0,4466,,3905,,288,,64733,,1501,,2287,,125,,13712
25027732002,2019,0,4522,,3941,,306,,62917,,1561,,2365,,113,,13821
25027732201,2018,0,2675,,2675,,497,,47839,,938,,1344,,69,,1094
25027732201,2019,0,2665,,2665,,581,,51970,,980,,1402,,49,,892
25027732202,2018,0,3431,,3431,,436,,57857,,1114,,2001,,141,,364
25027732202,2019,0,3539,,3539,,337,,58828,,1161,,2005,,125,,193
25027732203,2018,0,3841,,3704,,875,,55176,,1397,,1907,,77,,1098
25027732203,2019,0,3470,,3323,,589,,56944,,1400,,1731,,80,,1047
25027732301,2018,0,4632,,4621,,230,,75449,,995,,2838,,138,,1132
25027732301,2019,0,4662,,4662,,219,,74970,,998,,2749,,100,,932
25027732302,2018,0,4206,,4181,,947,,44000,,1138,,1953,,216,,187
25027732302,2019,0,4319,,4292,,841,,49000,,1194,,2205,,194,,222
25027732400,2018,0,6953,,6863,,1577,,34207,,1091,,3370,,380,,1161
25027732400,2019,0,7146,,7004,,1054,,39969,,1125,,3752,,255,,1098
25027732500,2018,1,1735,,1735,,712,,29015,,1015,,684,,33,,2190
25027732500,2019,1,1581,,1581,,617,,32681,,1001,,635,,10,,2251
25027732600,2018,0,3713,,3636,,806,,43735,,1088,,1932,,49,,153
25027732600,2019,0,3403,,3375,,705,,40303,,1101,,1739,,54,,164
25027732700,2018,0,3555,,3531,,774,,32579,,1124,,1745,,219,,562
25027732700,2019,0,3969,,3945,,928,,33352,,1130,,1902,,148,,619
25027732801,2018,1,4990,,4990,,494,,66711,,1300,,2911,,39,,1462
25027732801,2019,1,4950,,4950,,489,,68788,,1327,,2995,,56,,1443
25027732802,2018,0,4093,,4089,,511,,61069,,1073,,2193,,107,,810
25027732802,2019,0,4137,,4134,,623,,64265,,1084,,2240,,124,,804
25027732901,2018,0,7828,,7773,,1051,,50865,,1053,,3865,,208,,3579
25027732901,2019,0,7141,,7101,,1228,,40167,,1043,,3320,,278,,3692
25027732902,2018,0,2340,,33,,21,,,-666666666,,-666666666,996,,45,,1150
25027732902,2019,0,2827,,29,,15,,,-666666666,,-666666666,1217,,43,,1576
25027733000,2018,0,3709,,3621,,963,,37250,,1152,,1822,,165,,1740
25027733000,2019,0,3489,,3430,,892,,37853,,1144,,1791,,124,,1765
25027733101,2018,0,2011,,2011,,240,,60278,,983,,1119,,79,,1799
25027733101,2019,0,2208,,2208,,295,,62639,,1048,,1224,,44,,1420
25027733102,2018,0,2407,,2392,,316,,64063,,1154,,1326,,84,,1394
25027733102,2019,0,2275,,2256,,356,,61500,,1185,,1180,,74,,1276
25027735100,2018,0,6761,,6387,,514,,74681,,890,,3978,,216,,2255
25027735100,2019,0,6768,,6376,,501,,84375,,856,,4048,,164,,1587
25027735200,2018,0,4525,,4432,,177,,95167,,1028,,2693,,51,,775
25027735200,2019,0,4538,,4443,,164,,97250,,1057,,2618,,32,,762
25027736100,2018,0,2804,,2711,,108,,82250,,1143,,1556,,67,,3036
25027736100,2019,0,2733,,2642,,46,,82292,,1116,,1542,,43,,3313
25027736200,2018,0,3701,,3691,,142,,89830,,804,,2173,,63,,202
25027736200,2019,0,3835,,3824,,161,,92500,,893,,2197,,108,,235
25027736300,2018,0,2471,,2458,,91,,73875,,1088,,1350,,47,,2934
25027736300,2019,0,2408,,2382,,85,,69338,,1057,,1288,,50,,2898
25027736400,2018,0,3217,,3217,,120,,84201,,636,,1806,,161,,532
25027736400,2019,0,3301,,3301,,126,,87219,,543,,1827,,133,,541
25027736500,2018,0,4440,,4440,,132,,76348,,949,,2254,,111,,4528
25027736500,2019,0,4407,,4407,,108,,80188,,931,,2144,,112,,4280
25027737100,2018,0,4727,,4727,,327,,81839,,1192,,2755,,167,,2690
25027737100,2019,0,4861,,4861,,245,,90833,,1216,,2767,,162,,2681
25027737200,2018,0,2077,,2049,,217,,55444,,942,,1180,,98,,1180
25027737200,2019,0,1993,,1967,,206,,55368,,1072,,1096,,90,,1184
25027737300,2018,0,6826,,6660,,168,,93856,,1123,,4094,,266,,1714
25027737300,2019,0,6878,,6700,,141,,93214,,1165,,4096,,297,,1764
25027738100,2018,0,4597,,4557,,196,,84444,,1130,,2513,,114,,353
25027738100,2019,0,4546,,4508,,208,,89417,,1138,,2588,,182,,373
25027738201,2018,0,3969,,3960,,251,,104474,,1630,,2260,,161,,1018
25027738201,2019,0,4082,,4071,,250,,108442,,1692,,2340,,117,,1124
25027738202,2018,0,6688,,6643,,165,,123178,,1052,,3750,,153,,751
25027738202,2019,0,6856,,6812,,301,,123902,,1065,,3941,,120,,751
25027739100,2018,0,10187,,10187,,571,,113750,,1438,,5424,,230,,0
25027739100,2019,0,9896,,9896,,577,,107474,,1600,,5356,,174,,0
25027739200,2018,0,6547,,6547,,308,,77932,,1223,,3881,,218,,0
25027739200,2019,0,6695,,6695,,422,,80317,,1322,,3767,,139,,0
25027739300,2018,0,3720,,3720,,180,,91425,,1348,,2058,,35,,1226
25027739300,2019,0,3880,,3880,,161,,95491,,1391,,2128,,85,,1101
25027739400,2018,0,8870,,8735,,190,,118633,,1466,,4636,,271,,0
25027739400,2019,0,8947,,8810,,171,,109583,,1178,,4494,,256,,0
25027739500,2018,0,7713,,7704,,344,,126974,,1350,,4203,,100,,2391
25027739500,2019,0,7998,,7998,,335,,128155,,1557,,4363,,118,,2286
25027740101,2018,0,5884,,5793,,142,,126464,,2068,,3343,,103,,4177
25027740101,2019,0,6122,,6032,,133,,143080,,2306,,3510,,92,,3876
25027740102,2018,0,5769,,5769,,65,,108056,,1168,,3463,,129,,4565
25027740102,2019,0,5683,,5683,,119,,126250,,1188,,3201,,98,,4848
25027740200,2018,0,3332,,3240,,111,,112000,,1050,,1911,,45,,1025
25027740200,2019,0,3251,,3162,,137,,114962,,1207,,1905,,78,,1036
25027741101,2018,0,4558,,4542,,188,,131089,,521,,2506,,154,,4215
25027741101,2019,0,4436,,4436,,114,,145750,,1083,,2471,,118,,4060
25027741102,2018,0,5516,,5504,,179,,153393,,2120,,2994,,61,,4643
25027741102,2019,0,5685,,5660,,187,,148594,,1837,,3161,,83,,4409
25027742300,2018,0,3986,,3859,,261,,81771,,1130,,2330,,65,,3095
25027742300,2019,0,3957,,3831,,260,,87557,,1226,,2360,,57,,3008
25027742401,2018,0,5463,,5463,,130,,184079,,,-666666666,2909,,73,,199
25027742401,2019,0,5374,,5374,,145,,202622,,,-666666666,2826,,18,,288
25027742402,2018,0,4174,,4174,,164,,131778,,1630,,2087,,35,,2948
25027742402,2019,0,4200,,4200,,209,,126683,,1678,,2133,,48,,3139
25027743100,2018,0,7835,,7804,,273,,124856,,849,,4515,,271,,1165
25027743100,2019,0,7894,,7871,,199,,128796,,984,,4595,,226,,1243
25027744101,2018,0,7671,,7671,,505,,94807,,1455,,4676,,189,,0
25027744101,2019,0,7789,,7789,,495,,96429,,1547,,4621,,91,,0
25027744102,2018,0,5257,,5219,,314,,98182,,1422,,3155,,208,,1032
25027744102,2019,0,5293,,5257,,634,,97364,,1281,,2900,,114,,1047
25027744200,2018,0,7181,,7047,,582,,82569,,1073,,4136,,163,,0
25027744200,2019,0,7189,,7000,,493,,80536,,1268,,4068,,201,,0
25027744300,2018,0,4355,,4355,,599,,56574,,1034,,2566,,119,,2384
25027744300,2019,0,4227,,4227,,496,,55422,,1100,,2578,,93,,2541
25027744400,2018,0,4325,,4325,,547,,71758,,1133,,2208,,270,,2732
25027744400,2019,0,4385,,4385,,778,,75000,,1154,,2412,,334,,2646
25027745100,2018,0,5951,,5892,,244,,107550,,1196,,3292,,180,,2093
25027745100,2019,0,5947,,5891,,238,,108294,,1342,,3163,,191,,2085
25027746100,2018,0,6068,,6050,,58,,132063,,1487,,3625,,124,,1722
25027746100,2019,0,6115,,6097,,75,,125945,,1566,,3559,,84,,1624
25027747101,2018,0,5386,,5386,,187,,95422,,974,,3384,,159,,658
25027747101,2019,0,5519,,5519,,166,,102522,,1168,,3312,,151,,654
25027747102,2018,0,3860,,3827,,155,,78063,,833,,2552,,188,,729
25027747102,2019,0,3744,,3711,,186,,83063,,829,,2443,,169,,682
25027748100,2018,0,3242,,3236,,200,,78704,,1166,,1840,,72,,220
25027748100,2019,0,3256,,3243,,233,,79129,,1103,,1835,,85,,191
25027749100,2018,0,7845,,7805,,309,,109500,,1284,,4731,,329,,2290
25027749100,2019,0,7824,,7784,,236,,123682,,1185,,4689,,192,,2517
25027749200,2018,0,6058,,6041,,824,,80069,,1177,,3476,,266,,1115
25027749200,2019,0,6169,,6152,,833,,84177,,1179,,3410,,236,,1227
25027750100,2018,0,6386,,6260,,402,,71280,,957,,3103,,171,,3043
25027750100,2019,0,6573,,6448,,401,,72625,,1026,,3061,,201,,3067
25027750200,2018,0,7341,,7319,,475,,93250,,1105,,4514,,107,,1714
25027750200,2019,0,7239,,7230,,279,,97169,,1051,,4375,,149,,1710
25027750300,2018,0,2795,,2681,,316,,59286,,747,,1607,,89,,559
25027750300,2019,0,2770,,2628,,276,,72039,,751,,1592,,76,,573
25027751101,2018,0,6355,,6355,,189,,100539,,801,,3579,,53,,2040
25027751101,2019,0,6571,,6571,,179,,104291,,,-666666666,3701,,50,,2108
25027751102,2018,0,3030,,3030,,40,,113636,,1148,,1828,,74,,1073
25027751102,2019,0,2873,,2873,,89,,106635,,1031,,1713,,51,,1270
25027752100,2018,0,8794,,8773,,252,,95567,,1107,,5179,,131,,0
25027752100,2019,0,8859,,8859,,309,,99943,,974,,5266,,195,,0
25027753100,2018,0,7914,,7898,,775,,78665,,923,,4673,,171,,3921
25027753100,2019,0,8056,,8048,,736,,93019,,970,,4760,,214,,3603
25027753200,2018,0,6030,,5920,,383,,60689,,852,,3225,,197,,1977
25027753200,2019,0,5918,,5822,,450,,63500,,847,,3064,,145,,2011
25027754100,2018,0,5959,,5940,,113,,77401,,1054,,3316,,209,,3522
25027754100,2019,0,6021,,5912,,225,,81084,,1092,,3245,,188,,3539
25027754200,2018,1,3713,,3645,,781,,40388,,783,,1844,,175,,1580
25027754200,2019,1,3681,,3607,,694,,40417,,801,,1753,,136,,1651
25027754300,2018,0,3254,,3168,,388,,36560,,902,,1913,,179,,946
25027754300,2019,0,3380,,3302,,425,,36650,,943,,1981,,179,,990
25027754400,2018,0,4045,,3810,,172,,60679,,911,,2147,,122,,669
25027754400,2019,0,3891,,3609,,238,,60864,,935,,2096,,133,,692
25027755100,2018,0,3460,,3419,,342,,54162,,1002,,1778,,142,,659
25027755100,2019,0,3351,,3339,,346,,55195,,969,,1859,,100,,677
25027755200,2018,0,8222,,7137,,336,,77480,,948,,4515,,282,,0
25027755200,2019,0,8372,,7201,,248,,79848,,923,,4561,,301,,0
25027756101,2018,0,4617,,4490,,177,,73424,,972,,2497,,131,,2295
25027756101,2019,0,4699,,4579,,188,,87530,,912,,2571,,145,,2400
25027756102,2018,0,8865,,8846,,326,,107364,,1290,,5168,,441,,1688
25027756102,2019,0,8851,,8837,,458,,108299,,1227,,5049,,295,,1604
25027757100,2018,1,4325,,4325,,733,,50494,,974,,2565,,253,,803
25027757100,2019,1,4580,,4580,,969,,50480,,979,,2486,,331,,707
25027757200,2018,0,2631,,2631,,959,,29531,,874,,1241,,124,,1234
25027757200,2019,0,2322,,2322,,807,,29583,,865,,1183,,102,,1253
25027757300,2018,1,2587,,2539,,564,,35977,,835,,1182,,82,,2326
25027757300,2019,1,2651,,2603,,681,,34947,,865,,1113,,106,,2325
25027757400,2018,0,2675,,2540,,221,,70142,,925,,1473,,78,,439
25027757400,2019,0,2781,,2638,,311,,70854,,940,,1541,,84,,456
25027757500,2018,0,4676,,4676,,726,,72358,,827,,2562,,198,,1470
25027757500,2019,0,4553,,4553,,692,,74856,,783,,2481,,153,,1470
25027758101,2018,0,1660,,1654,,118,,79375,,1167,,809,,47,,446
25027758101,2019,0,1606,,1606,,101,,66250,,1112,,827,,55,,386
25027758102,2018,0,7877,,7877,,451,,96571,,1180,,4024,,52,,0
25027758102,2019,0,7933,,7933,,423,,84926,,1163,,3972,,125,,0
25027759100,2018,0,2159,,2119,,143,,84444,,1030,,1306,,39,,531
25027759100,2019,0,2040,,2002,,112,,82946,,982,,1231,,38,,539
25027760100,2018,0,3431,,3407,,254,,68125,,1008,,1872,,68,,372
25027760100,2019,0,3441,,3441,,107,,70338,,947,,1812,,62,,384
25027761100,2018,0,5210,,5210,,225,,69851,,767,,2793,,120,,716
25027761100,2019,0,5213,,5213,,511,,61653,,809,,2712,,84,,749
25027761200,2018,0,5359,,5151,,225,,77938,,2089,,2648,,137,,18405
25027761200,2019,0,5506,,5311,,256,,83417,,1975,,2867,,111,,18873
25027761300,2018,0,3370,,3324,,223,,94122,,1120,,2022,,91,,2281
