geoid,latitude,longitude,population,population_source_code,population_moe,population_moe_source_code,poverty_population,poverty_population_source_code,poverty_count,poverty_count_source_code,poverty_count_moe,poverty_count_moe_source_code,median_household_income,median_household_income_source_code,median_income_moe,median_income_moe_source_code,workers,workers_source_code,public_transit_workers,public_transit_workers_source_code,median_gross_rent,median_gross_rent_source_code,median_rent_moe,median_rent_moe_source_code
25025160400,42.395316,-71.042496,3356,,548.0,,3356,,748,,369.0,,74329.0,,17598.0,,1735,,383,,1871.0,,230.0,
25025160501,42.398307,-71.0328709,5965,,986.0,,5885,,943,,484.0,,59625.0,,22869.0,,2964,,656,,1724.0,,118.0,
25025160502,42.3943098,-71.0196353,5070,,706.0,,4977,,1438,,592.0,,55568.0,,20528.0,,2244,,400,,1560.0,,441.0,
25025160601,42.4023706,-71.0274494,4914,,1080.0,,4792,,443,,232.0,,108605.0,,24647.0,,2734,,522,,2163.0,,123.0,
25025160602,42.4072505,-71.0328849,5137,,709.0,,5093,,846,,293.0,,75985.0,,16318.0,,2310,,366,,1786.0,,241.0,
25025170101,42.4080527,-71.0219928,3868,,531.0,,3727,,476,,235.0,,83672.0,,22523.0,,1873,,245,,1786.0,,242.0,
25025170102,42.4130325,-71.0225866,4839,,1188.0,,4729,,198,,226.0,,95023.0,,11661.0,,2597,,384,,2445.0,,480.0,
25025170200,42.4167931,-71.0198559,5163,,861.0,,5058,,1072,,496.0,,50513.0,,12118.0,,1942,,149,,1205.0,,303.0,
25025170301,42.4233532,-71.0195201,5810,,1479.0,,5810,,561,,400.0,,106471.0,,28515.0,,3742,,568,,1795.0,,132.0,
25025170302,42.433429,-71.0113143,4069,,662.0,,3914,,804,,467.0,,106184.0,,22187.0,,2302,,271,,2262.0,,138.0,
25025170400,42.4237393,-70.9979159,5172,,880.0,,5172,,616,,351.0,,75938.0,,23325.0,,2366,,213,,1550.0,,805.0,
25025170502,42.4359517,-70.9711474,3767,,780.0,,3707,,510,,277.0,,67375.0,,18579.0,,1616,,215,,1196.0,,643.0,
25025170503,42.4212255,-70.9861723,1411,,204.0,,1395,,325,,161.0,,83654.0,,20383.0,,734,,192,,1744.0,,572.0,
25025170504,42.4150328,-70.9902217,3382,,593.0,,3382,,116,,59.0,,133403.0,,9947.0,,2104,,660,,2536.0,,161.0,
25025170601,42.4073348,-71.0076986,6251,,955.0,,6251,,123,,81.0,,101932.0,,35242.0,,3254,,1037,,1864.0,,312.0,
25025170701,42.402223,-70.9936992,2513,,473.0,,2513,,172,,88.0,,64632.0,,25255.0,,1334,,459,,2161.0,,145.0,
25025170702,42.4066865,-70.9974087,7612,,1385.0,,7612,,1548,,813.0,,59722.0,,24958.0,,4219,,1913,,2259.0,,154.0,
25025170800,42.397202,-70.9867637,6076,,1031.0,,6009,,839,,321.0,,69750.0,,14030.0,,3231,,1190,,1410.0,,198.0,
25025180101,42.3869108,-70.9750377,5301,,488.0,,5301,,338,,157.0,,95306.0,,13613.0,,2632,,380,,1838.0,,181.0,
25025180200,42.3800132,-70.9880989,4557,,562.0,,4557,,446,,254.0,,104427.0,,17131.0,,2432,,505,,1820.0,,296.0,
25025180301,42.3722211,-70.989998,3080,,423.0,,3080,,280,,220.0,,139554.0,,24402.0,,1552,,194,,2517.0,,760.0,
25025180400,42.3773816,-70.9770258,1910,,285.0,,1910,,14,,15.0,,113261.0,,31984.0,,1152,,178,,1807.0,,117.0,
25025180500,42.3674141,-70.9715805,3959,,490.0,,3911,,245,,123.0,,113214.0,,30824.0,,2235,,223,,2129.0,,366.0,
25025980101,42.3265116,-70.9390337,162,,224.0,,159,,137,,192.0,,,-666666666,,-222222222,48,,23,,,-666666666,,-222222222
25025980300,42.3006134,-71.094613,253,,17.0,,137,,117,,57.0,,,-666666666,,-222222222,70,,50,,,-666666666,,-222222222
25025980700,42.2614817,-71.1375704,2,,3.0,,2,,1,,2.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025980900,42.2853953,-71.1801892,54,,25.0,,54,,5,,7.0,,,-666666666,,-222222222,39,,5,,2391.0,,467.0,
25025981000,42.298882,-71.1267094,30,,42.0,,30,,0,,14.0,,,-666666666,,-222222222,30,,14,,,-666666666,,-222222222
25025981100,42.2879942,-71.1034042,78,,11.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025981201,42.3289903,-71.0346023,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025981202,42.3470233,-71.025781,77,,28.0,,0,,0,,14.0,,,-666666666,,-222222222,77,,0,,,-666666666,,-222222222
25025981300,42.3615186,-71.0073933,37,,21.0,,37,,0,,14.0,,250001.0,,,-333333333,30,,4,,,-666666666,,-222222222
25025981501,42.3524288,-71.0878101,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025981502,42.3958503,-71.0069705,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025981600,42.3886205,-70.9934424,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025981700,42.3550969,-71.0657367,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025981800,42.3231248,-71.1169865,21,,22.0,,21,,0,,14.0,,,-666666666,,-222222222,11,,0,,,-666666666,,-222222222
25025981900,42.2783928,-71.1790082,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025990101,42.329611,-70.9491995,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25027700100,42.6730523,-71.9203351,6357,,17.0,,6283,,471,,380.0,,115420.0,,14434.0,,3001,,18,,,-666666666,,-222222222
25027701101,42.6644143,-72.027549,4734,,533.0,,4633,,493,,303.0,,100807.0,,23651.0,,2129,,17,,1061.0,,457.0,
25027701102,42.684848,-72.0453956,4026,,557.0,,4021,,547,,281.0,,71611.0,,20796.0,,1848,,13,,1281.0,,119.0,
25027702201,42.6889717,-72.1853265,1500,,272.0,,1500,,200,,90.0,,101705.0,,13149.0,,672,,0,,1031.0,,706.0,
25027702202,42.6810218,-72.0818453,1632,,283.0,,1632,,159,,127.0,,79583.0,,18164.0,,656,,1,,,-666666666,,-222222222
25027703100,42.5759263,-72.2295891,4664,,470.0,,4465,,668,,231.0,,63356.0,,3180.0,,1762,,0,,1246.0,,269.0,
25027703200,42.6128849,-72.2137029,3557,,430.0,,3557,,855,,461.0,,69167.0,,14615.0,,1684,,13,,1085.0,,67.0,
25027703300,42.5740741,-72.2134794,3716,,389.0,,3687,,158,,83.0,,64712.0,,17020.0,,1946,,29,,853.0,,58.0,
25027704201,42.5559497,-72.1508948,1915,,258.0,,1905,,121,,71.0,,92027.0,,11556.0,,951,,5,,1313.0,,423.0,
25027704202,42.4592215,-72.2163354,1173,,99.0,,1150,,102,,46.0,,107656.0,,19511.0,,559,,0,,1214.0,,386.0,
25027705101,42.5427668,-72.0683447,3443,,561.0,,3443,,168,,115.0,,117520.0,,12208.0,,1954,,0,,1302.0,,189.0,
25027705102,42.5925071,-72.0824243,4744,,564.0,,4657,,514,,385.0,,89510.0,,23103.0,,1945,,0,,1059.0,,356.0,
25027706100,42.4951109,-72.0023392,4339,,23.0,,4296,,315,,181.0,,102344.0,,26199.0,,2217,,0,,898.0,,375.0,
25027707100,42.5545613,-71.9829585,3952,,467.0,,3928,,1048,,374.0,,62765.0,,26195.0,,1706,,5,,1101.0,,153.0,
25027707200,42.5723774,-71.9882402,2037,,386.0,,2037,,405,,137.0,,49044.0,,19782.0,,818,,0,,1072.0,,158.0,
25027707300,42.5709992,-72.0100842,3945,,514.0,,3945,,794,,330.0,,42377.0,,8000.0,,1747,,0,,1018.0,,96.0,
25027707400,42.5925965,-72.0234143,4951,,519.0,,4947,,266,,118.0,,71878.0,,4137.0,,2558,,9,,1302.0,,119.0,
25027707500,42.5925732,-71.96745,6190,,509.0,,5086,,337,,292.0,,71865.0,,44303.0,,2544,,193,,996.0,,126.0,
25027708100,42.5546,-71.9054402,8289,,21.0,,8207,,219,,118.0,,101161.0,,7263.0,,4129,,12,,1643.0,,497.0,
25027709100,42.5249593,-71.8045051,4632,,578.0,,4597,,449,,321.0,,99083.0,,23118.0,,2368,,51,,1363.0,,448.0,
25027709201,42.4986988,-71.7615268,7649,,907.0,,7649,,676,,381.0,,93489.0,,17210.0,,3986,,0,,961.0,,403.0,
25027709203,42.4931737,-71.7421773,2955,,456.0,,2955,,237,,216.0,,59011.0,,11872.0,,1605,,0,,1632.0,,79.0,
25027709204,42.5050603,-71.7316634,4066,,875.0,,4066,,709,,723.0,,96912.0,,23835.0,,2258,,0,,1419.0,,66.0,
25027709400,42.5237134,-71.7395053,5034,,736.0,,5034,,949,,569.0,,54179.0,,10697.0,,2118,,106,,1159.0,,97.0,
25027709501,42.5343643,-71.7227814,2518,,472.0,,2490,,72,,39.0,,138889.0,,21268.0,,1375,,0,,1234.0,,305.0,
25027709502,42.5573788,-71.741518,5997,,729.0,,5929,,257,,131.0,,85307.0,,17806.0,,3058,,10,,1237.0,,145.0,
25027709600,42.5371082,-71.7499832,2652,,517.0,,2631,,219,,113.0,,70558.0,,16647.0,,1255,,10,,1393.0,,167.0,
25027709701,42.5450353,-71.7748626,5824,,865.0,,5739,,444,,404.0,,88623.0,,25086.0,,3215,,47,,1127.0,,254.0,
25027709702,42.534589,-71.7619817,2370,,282.0,,2359,,361,,135.0,,79722.0,,13425.0,,1222,,0,,1043.0,,162.0,
25027710100,42.5664489,-71.7705232,2907,,415.0,,2836,,281,,185.0,,83396.0,,6476.0,,1759,,0,,1128.0,,166.0,
25027710200,42.5593791,-71.8128397,6762,,896.0,,6740,,452,,330.0,,106369.0,,33994.0,,3789,,15,,,-666666666,,-222222222
25027710300,42.5752321,-71.8473054,3671,,494.0,,3661,,494,,358.0,,93930.0,,15611.0,,1818,,20,,1248.0,,180.0,
25027710400,42.5709402,-71.8195315,2244,,332.0,,2244,,386,,182.0,,80962.0,,28491.0,,1201,,9,,1281.0,,140.0,
25027710500,42.577823,-71.8217885,3097,,531.0,,3097,,624,,324.0,,59836.0,,12302.0,,1585,,239,,988.0,,127.0,
25027710601,42.5802273,-71.8072545,3262,,437.0,,3253,,407,,335.0,,67565.0,,12794.0,,1618,,79,,1420.0,,89.0,
25027710602,42.5730117,-71.7961718,4582,,958.0,,4539,,1171,,896.0,,57194.0,,21803.0,,2125,,32,,1063.0,,176.0,
25027710700,42.5830555,-71.7976149,1540,,294.0,,1480,,580,,233.0,,20913.0,,8283.0,,461,,6,,416.0,,75.0,
25027710800,42.5917031,-71.7996687,4702,,630.0,,4261,,793,,358.0,,58563.0,,22761.0,,2484,,39,,1071.0,,124.0,
25027711000,42.5874155,-71.7814878,3741,,564.0,,3609,,544,,177.0,,58079.0,,10139.0,,1804,,38,,1274.0,,126.0,
25027711100,42.6150449,-71.8137859,5125,,585.0,,4308,,469,,221.0,,106984.0,,21583.0,,2643,,12,,1296.0,,1260.0,
25027712101,42.6025718,-71.7409295,7888,,444.0,,7882,,475,,302.0,,100838.0,,12434.0,,3922,,177,,1816.0,,410.0,
25027712102,42.5727327,-71.6946397,3916,,444.0,,3916,,136,,110.0,,142857.0,,23549.0,,2072,,14,,1333.0,,707.0,
25027713100,42.4835693,-71.6755848,8470,,18.0,,7362,,220,,176.0,,130444.0,,25450.0,,3812,,24,,1985.0,,547.0,
25027715100,42.4399331,-71.6018846,5698,,30.0,,5698,,151,,90.0,,198475.0,,27098.0,,2887,,28,,1632.0,,1355.0,
25027716101,42.429259,-71.6710415,3672,,520.0,,3660,,379,,364.0,,107386.0,,32281.0,,1979,,0,,1325.0,,465.0,
25027716102,42.4000111,-71.7127479,5031,,694.0,,4984,,348,,240.0,,99044.0,,15024.0,,2804,,0,,1246.0,,271.0,
25027716200,42.4261168,-71.687983,2884,,492.0,,2884,,214,,148.0,,77935.0,,7744.0,,1841,,0,,1232.0,,145.0,
25027716300,42.4179828,-71.677699,3843,,509.0,,3840,,349,,159.0,,89107.0,,24846.0,,2422,,0,,1447.0,,90.0,
25027717100,42.384929,-71.6338895,3311,,35.0,,3311,,155,,98.0,,122411.0,,15018.0,,1821,,0,,1432.0,,630.0,
25027718100,42.3550489,-71.716157,4896,,16.0,,4896,,427,,279.0,,124732.0,,25058.0,,2515,,13,,1833.0,,408.0,
25027719100,42.4479239,-71.7760449,8111,,35.0,,7984,,346,,214.0,,136027.0,,21377.0,,4402,,233,,1606.0,,251.0,
25027720100,42.4541251,-71.8775397,3500,,21.0,,3497,,153,,97.0,,150577.0,,30873.0,,1906,,41,,921.0,,841.0,
25027721101,42.3508615,-72.044248,1623,,115.0,,1606,,98,,30.0,,96207.0,,12751.0,,778,,0,,1208.0,,198.0,
25027721103,42.4099964,-71.9744413,5735,,555.0,,5721,,31,,22.0,,188700.0,,40277.0,,2751,,15,,,-666666666,,-222222222
25027721104,42.3715333,-71.9577368,3467,,558.0,,3459,,164,,130.0,,91349.0,,12011.0,,1763,,0,,1002.0,,179.0,
25027722100,42.4188835,-72.1120769,5535,,16.0,,5436,,900,,487.0,,95607.0,,13560.0,,2745,,101,,1272.0,,338.0,
25027723100,42.3359397,-72.1876124,3596,,131.0,,3575,,327,,188.0,,85513.0,,10210.0,,1722,,14,,1150.0,,83.0,
25027724100,42.2566908,-72.158169,3830,,22.0,,3654,,324,,176.0,,78988.0,,19934.0,,1572,,0,,1153.0,,256.0,
25027725100,42.2675643,-72.0668759,4739,,25.0,,4736,,549,,355.0,,81010.0,,11662.0,,2563,,0,,973.0,,80.0,
25027726100,42.2808441,-72.0152926,6441,,612.0,,6404,,285,,150.0,,112736.0,,20101.0,,3115,,12,,1530.0,,459.0,
25027726200,42.2485746,-71.9931302,5520,,611.0,,5520,,630,,287.0,,59618.0,,17929.0,,2610,,113,,1052.0,,255.0,
25027727100,42.3116934,-71.940282,4996,,21.0,,4360,,70,,43.0,,133750.0,,12871.0,,2638,,14,,1364.0,,99.0,
25027728100,42.3281705,-71.8835053,5371,,456.0,,5357,,225,,142.0,,163603.0,,36390.0,,2715,,0,,2123.0,,364.0,
25027728200,42.3278133,-71.8209372,4144,,405.0,,4126,,291,,177.0,,131477.0,,23234.0,,1967,,0,,1443.0,,270.0,
25027728300,42.354646,-71.8529676,4875,,375.0,,4681,,122,,75.0,,147742.0,,14383.0,,2518,,18,,1330.0,,431.0,
25027728400,42.3866432,-71.8474545,5495,,406.0,,5495,,139,,61.0,,135969.0,,15133.0,,2621,,0,,1052.0,,694.0,
25027729100,42.3746407,-71.7862737,4942,,285.0,,3981,,377,,189.0,,97770.0,,14497.0,,1931,,0,,1375.0,,463.0,
25027729200,42.3498998,-71.7895644,2790,,287.0,,2734,,177,,113.0,,104091.0,,19129.0,,1594,,0,,1245.0,,156.0,
25027730100,42.3224657,-71.8069301,6866,,803.0,,6866,,345,,235.0,,131315.0,,17118.0,,3811,,29,,1809.0,,344.0,
25027730200,42.3156247,-71.780465,6927,,729.0,,6890,,876,,548.0,,81918.0,,12052.0,,3704,,27,,2019.0,,297.0,
25027730300,42.3082818,-71.7943837,5264,,709.0,,5139,,552,,344.0,,104211.0,,21409.0,,3080,,37,,1447.0,,161.0,
25027730401,42.2961636,-71.7872492,6152,,793.0,,5994,,969,,370.0,,52461.0,,8408.0,,2815,,135,,1352.0,,151.0,
25027730402,42.2869132,-71.7911885,2062,,227.0,,2047,,223,,115.0,,71607.0,,9569.0,,1053,,26,,1441.0,,120.0,
25027730500,42.2902384,-71.8050176,4126,,586.0,,3939,,504,,148.0,,71667.0,,14454.0,,2142,,27,,1659.0,,107.0,
25027730600,42.2987981,-71.8244884,9258,,1068.0,,7480,,328,,196.0,,115368.0,,22720.0,,4357,,42,,1125.0,,49.0,
25027730700,42.2827787,-71.8597373,7830,,921.0,,7695,,1131,,913.0,,127564.0,,25556.0,,4237,,167,,1837.0,,408.0,
25027730801,42.2816214,-71.8289741,4025,,460.0,,3977,,154,,88.0,,147679.0,,26513.0,,2304,,0,,1957.0,,618.0,
25027730802,42.2728831,-71.8270582,2203,,451.0,,2188,,194,,116.0,,126071.0,,42335.0,,1222,,29,,1548.0,,354.0,
25027730901,42.270288,-71.8354126,3926,,717.0,,3855,,379,,275.0,,100402.0,,22045.0,,2141,,26,,1649.0,,406.0,
25027730902,42.268846,-71.8472248,3924,,318.0,,2506,,334,,212.0,,82697.0,,10827.0,,2156,,21,,1301.0,,242.0,
25027731001,42.2555982,-71.8630249,2862,,488.0,,2814,,94,,79.0,,91765.0,,14253.0,,1718,,0,,1573.0,,221.0,
25027731002,42.2493451,-71.8462841,6546,,632.0,,6388,,1510,,590.0,,58768.0,,21767.0,,2749,,77,,873.0,,278.0,
25027731101,42.2561171,-71.8335016,3644,,541.0,,3644,,584,,246.0,,58269.0,,16949.0,,2023,,107,,1408.0,,242.0,
25027731102,42.2632052,-71.8277499,3630,,674.0,,3630,,124,,117.0,,119429.0,,19565.0,,2173,,200,,1505.0,,227.0,
25027731202,42.2515089,-71.823455,1561,,18.0,,0,,0,,14.0,,,-666666666,,-222222222,563,,0,,,-666666666,,-222222222
25027731203,42.2507499,-71.8257163,5903,,942.0,,5557,,2822,,721.0,,27113.0,,11505.0,,2523,,99,,1185.0,,122.0,
25027731204,42.2450472,-71.8263878,2504,,422.0,,2504,,707,,299.0,,50662.0,,12450.0,,1101,,7,,1398.0,,96.0,
25027731300,42.2513743,-71.8152408,5345,,709.0,,5263,,1840,,652.0,,41723.0,,7790.0,,2044,,12,,1338.0,,96.0,
25027731400,42.2584573,-71.8161911,5020,,608.0,,4922,,1829,,480.0,,37621.0,,22961.0,,2010,,163,,1169.0,,219.0,
25027731500,42.2630201,-71.8137677,5552,,814.0,,5507,,2098,,735.0,,32600.0,,6282.0,,1870,,40,,1156.0,,135.0,
25027731601,42.2681308,-71.8095005,4253,,789.0,,3989,,1448,,581.0,,38918.0,,13406.0,,2404,,150,,1194.0,,78.0,
25027731602,42.2731488,-71.808053,2989,,251.0,,896,,638,,286.0,,28235.0,,22358.0,,1088,,0,,1821.0,,362.0,
25027731700,42.2638178,-71.8003874,3711,,630.0,,3392,,1148,,458.0,,52782.0,,8129.0,,2085,,137,,1591.0,,139.0,
25027731801,42.2691857,-71.7815276,2985,,402.0,,2985,,842,,296.0,,53996.0,,16949.0,,1499,,31,,1139.0,,673.0,
25027731802,42.2680885,-71.7919773,4303,,609.0,,4262,,1624,,741.0,,32155.0,,15476.0,,1665,,0,,1167.0,,435.0,
25027731900,42.2774512,-71.7916493,6133,,936.0,,6097,,1408,,477.0,,50174.0,,4551.0,,2343,,43,,1494.0,,157.0,
25027732001,42.307585,-71.7734545,3839,,434.0,,3839,,2211,,564.0,,32952.0,,8169.0,,1194,,222,,713.0,,195.0,
25027732002,42.2840758,-71.7728194,4808,,660.0,,4234,,975,,415.0,,82882.0,,16271.0,,2135,,61,,2013.0,,274.0,
25027732201,42.2672651,-71.7590113,2894,,434.0,,2894,,451,,254.0,,75759.0,,9967.0,,1648,,35,,1289.0,,87.0,
25027732202,42.2611115,-71.7730067,4011,,717.0,,4007,,239,,99.0,,82318.0,,21506.0,,2040,,174,,1639.0,,377.0,
25027732203,42.2625853,-71.7826456,3067,,483.0,,2939,,543,,274.0,,74157.0,,15294.0,,1573,,48,,1671.0,,108.0,
25027732301,42.2494185,-71.7560903,4662,,819.0,,4662,,1007,,803.0,,63151.0,,29211.0,,2143,,17,,1600.0,,289.0,
25027732302,42.2536879,-71.7745049,4558,,521.0,,4558,,615,,320.0,,64864.0,,9376.0,,2350,,118,,1575.0,,113.0,
25027732400,42.2524275,-71.7890981,7426,,1224.0,,7134,,1512,,556.0,,68682.0,,6066.0,,3244,,29,,1631.0,,78.0,
25027732500,42.2542576,-71.8003483,1902,,262.0,,1861,,526,,177.0,,42534.0,,13237.0,,838,,17,,1349.0,,283.0,
25027732600,42.2467317,-71.7987258,4954,,717.0,,4946,,1172,,434.0,,48438.0,,17231.0,,2260,,0,,1330.0,,337.0,
25027732700,42.2421058,-71.7927264,4139,,643.0,,4087,,645,,360.0,,61563.0,,14453.0,,1896,,55,,1477.0,,256.0,
25027732801,42.2408955,-71.7618022,5700,,947.0,,5700,,283,,169.0,,96594.0,,14509.0,,3593,,56,,1744.0,,65.0,
25027732802,42.2285643,-71.7771492,4260,,391.0,,4260,,569,,296.0,,94563.0,,13384.0,,2315,,17,,1695.0,,107.0,
25027732901,42.2271679,-71.7985635,7867,,828.0,,7823,,1286,,457.0,,69712.0,,10802.0,,4327,,126,,1374.0,,121.0,
25027732902,42.2380581,-71.8056571,2731,,40.0,,0,,0,,14.0,,,-666666666,,-222222222,1216,,13,,,-666666666,,-222222222
25027733000,42.2468343,-71.8132705,4087,,755.0,,4042,,1031,,408.0,,52068.0,,10873.0,,1836,,71,,1427.0,,142.0,
25027733101,42.2338553,-71.8362759,2543,,520.0,,2543,,150,,76.0,,102404.0,,26203.0,,1581,,7,,1725.0,,452.0,
25027733102,42.2373601,-71.8490566,2549,,354.0,,2549,,149,,103.0,,80909.0,,16394.0,,1306,,33,,1658.0,,124.0,
25027735100,42.2402537,-71.9262509,6507,,586.0,,6332,,242,,243.0,,93504.0,,11659.0,,3440,,15,,1140.0,,512.0,
25027735200,42.2385639,-71.8906231,4569,,587.0,,4447,,125,,104.0,,100300.0,,16653.0,,2529,,9,,1273.0,,318.0,
25027736100,42.1889993,-71.8705138,2692,,283.0,,2576,,47,,51.0,,120000.0,,15401.0,,1294,,17,,1523.0,,489.0,
25027736200,42.2124221,-71.8584709,3867,,445.0,,3867,,217,,134.0,,98250.0,,20917.0,,1884,,56,,1194.0,,210.0,
25027736300,42.2148635,-71.8346413,2598,,278.0,,2590,,116,,73.0,,90956.0,,10603.0,,1355,,3,,1168.0,,212.0,
25027736400,42.2189036,-71.810171,3067,,367.0,,3051,,289,,276.0,,77625.0,,30455.0,,1435,,41,,680.0,,142.0,
25027736500,42.1880678,-71.8285898,4616,,403.0,,4616,,79,,46.0,,114116.0,,14669.0,,2450,,0,,1581.0,,321.0,
25027737100,42.1775003,-71.787182,5285,,589.0,,5285,,193,,167.0,,126518.0,,27789.0,,2645,,53,,1523.0,,802.0,
25027737200,42.1916969,-71.7582919,1675,,310.0,,1672,,149,,88.0,,62431.0,,22284.0,,831,,4,,1568.0,,302.0,
25027737300,42.2149058,-71.7457772,6939,,564.0,,6793,,191,,154.0,,123750.0,,18625.0,,3632,,29,,1419.0,,481.0,
25027738100,42.1757713,-71.6812089,5090,,467.0,,5079,,239,,133.0,,97902.0,,15879.0,,2821,,11,,1364.0,,114.0,
25027738201,42.2060872,-71.7151355,4793,,657.0,,4793,,37,,35.0,,130300.0,,14643.0,,2754,,68,,1906.0,,397.0,
25027738202,42.2094168,-71.6705188,6249,,511.0,,6232,,608,,335.0,,138309.0,,9386.0,,3123,,54,,890.0,,688.0,
25027739101,42.2588344,-71.7264649,4610,,463.0,,4578,,225,,242.0,,116354.0,,38555.0,,2531,,29,,1832.0,,164.0,
25027739102,42.2603743,-71.6858977,5552,,899.0,,5552,,213,,201.0,,129549.0,,32068.0,,2680,,37,,2128.0,,93.0,
25027739201,42.2666519,-71.7428443,3707,,613.0,,3707,,258,,178.0,,86314.0,,14549.0,,1872,,0,,1737.0,,178.0,
25027739202,42.2826533,-71.7488693,3548,,505.0,,3548,,148,,95.0,,106970.0,,36163.0,,1817,,16,,2014.0,,1249.0,
25027739300,42.2837187,-71.7210768,4430,,518.0,,4399,,95,,67.0,,114569.0,,18008.0,,2133,,0,,2009.0,,492.0,
25027739401,42.2881083,-71.6934542,6591,,681.0,,6513,,282,,167.0,,148304.0,,29296.0,,3154,,19,,2314.0,,377.0,
25027739402,42.306736,-71.698115,2543,,477.0,,2543,,18,,16.0,,184085.0,,35549.0,,1404,,67,,2789.0,,142.0,
25027739500,42.3085235,-71.726842,7459,,859.0,,7440,,232,,125.0,,189211.0,,26414.0,,4005,,65,,2425.0,,1333.0,
25027740101,42.3200355,-71.6654857,6499,,484.0,,6411,,352,,277.0,,171324.0,,39448.0,,3538,,65,,2755.0,,145.0,
25027740102,42.3233774,-71.6256671,6015,,469.0,,6015,,150,,96.0,,206639.0,,46964.0,,3154,,58,,,-666666666,,-222222222
25027740200,42.3173315,-71.6417351,3180,,454.0,,3134,,61,,34.0,,126875.0,,40526.0,,1702,,22,,1219.0,,438.0,
25027741101,42.3003871,-71.5103062,4735,,486.0,,4735,,72,,61.0,,181607.0,,21696.0,,2634,,41,,1903.0,,363.0,
25027741102,42.300873,-71.5474127,5706,,482.0,,5666,,324,,193.0,,210912.0,,32170.0,,2912,,142,,3018.0,,421.0,
25027742300,42.2674406,-71.6174916,4234,,447.0,,4086,,259,,161.0,,100037.0,,17358.0,,2417,,40,,1503.0,,151.0,
25027742401,42.2427977,-71.6214942,5896,,578.0,,5892,,133,,107.0,,217841.0,,29335.0,,3050,,79,,3127.0,,406.0,
25027742402,42.2570336,-71.645685,4857,,407.0,,4857,,171,,113.0,,146895.0,,15482.0,,2287,,79,,2060.0,,209.0,
25027743100,42.1765255,-71.6035879,8095,,43.0,,8086,,202,,152.0,,155952.0,,32215.0,,4138,,59,,,-666666666,,-222222222
25027744102,42.1557413,-71.5475586,5504,,746.0,,5404,,612,,548.0,,101881.0,,23459.0,,2741,,9,,1397.0,,806.0,
25027744103,42.1790674,-71.5188052,2963,,424.0,,2963,,162,,138.0,,102180.0,,27102.0,,1620,,24,,1701.0,,88.0,
25027744104,42.1716137,-71.5437787,4691,,534.0,,4691,,91,,89.0,,119848.0,,21196.0,,2609,,61,,2231.0,,19.0,
25027744201,42.1256931,-71.5037099,3177,,722.0,,3160,,173,,97.0,,86840.0,,18500.0,,1327,,35,,1759.0,,100.0,
25027744202,42.1413194,-71.4950004,5268,,520.0,,5134,,198,,114.0,,91750.0,,18385.0,,3070,,24,,1642.0,,349.0,
25027744300,42.1396995,-71.5195283,4211,,627.0,,4187,,371,,198.0,,64630.0,,7725.0,,2524,,32,,1675.0,,170.0,
25027744400,42.1430061,-71.5287235,4490,,683.0,,4373,,862,,506.0,,73063.0,,25969.0,,2265,,16,,1496.0,,366.0,
25027745100,42.1230066,-71.531404,6024,,20.0,,5995,,253,,144.0,,115216.0,,20974.0,,3014,,13,,1819.0,,408.0,
25027746100,42.0938697,-71.544519,6266,,18.0,,6246,,372,,376.0,,129837.0,,20701.0,,3566,,16,,1947.0,,411.0,
25027747101,42.0326121,-71.5110946,5230,,436.0,,5230,,223,,119.0,,88427.0,,26948.0,,2858,,0,,1226.0,,211.0,
25027747102,42.0402242,-71.5501487,3981,,434.0,,3951,,226,,137.0,,108836.0,,15329.0,,1953,,29,,1107.0,,81.0,
25027748100,42.036642,-71.5787791,3156,,26.0,,3137,,185,,72.0,,115789.0,,26734.0,,1869,,9,,1275.0,,554.0,
25027749100,42.056434,-71.6404009,8322,,561.0,,8275,,276,,176.0,,130283.0,,19302.0,,4812,,17,,1681.0,,171.0,
25027749200,42.0865173,-71.6358449,5996,,563.0,,5981,,295,,164.0,,122268.0,,14886.0,,3484,,0,,1333.0,,182.0,
25027750100,42.1187998,-71.6724964,6339,,580.0,,6232,,729,,466.0,,86569.0,,15538.0,,3330,,62,,1271.0,,126.0,
25027750200,42.1313837,-71.6529324,7061,,526.0,,7015,,378,,261.0,,146420.0,,23597.0,,3697,,0,,1221.0,,198.0,
25027750300,42.1526074,-71.6467991,2958,,406.0,,2830,,216,,144.0,,99559.0,,16226.0,,1378,,0,,1184.0,,168.0,
25027751101,42.1315653,-71.732624,6198,,385.0,,6198,,338,,190.0,,156866.0,,31668.0,,3915,,14,,1368.0,,894.0,
