person_id,cohort,weight,age,age_band,education_band,worker_class,puma,sex,race,hispanic_origin,employed
2019-2019HU1016731-02,2019,182,57,50-64,high_school_some_college,missing,00101,1,1,01,0
2019-2019HU1016965-01,2019,70,61,50-64,associate_bachelor,2,00400,1,1,01,1
2019-2019HU1018420-02,2019,118,42,35-49,high_school_some_college,1,00104,1,1,01,0
2019-2019HU1018643-01,2019,60,47,35-49,high_school_some_college,1,00101,2,1,01,1
2019-2019HU1018643-02,2019,50,56,50-64,graduate,1,00101,2,1,01,1
2019-2019HU1018809-01,2019,46,49,35-49,associate_bachelor,1,00201,2,1,01,1
2019-2019HU1018809-02,2019,46,52,50-64,associate_bachelor,1,00201,1,1,01,0
2019-2019HU1019157-01,2019,87,45,35-49,associate_bachelor,1,00300,1,1,01,1
2019-2019HU1020180-01,2019,106,62,50-64,high_school_some_college,1,00104,1,1,01,1
2019-2019HU1020180-02,2019,132,50,50-64,associate_bachelor,1,00104,2,1,01,0
2019-2019HU1020672-01,2019,53,55,50-64,associate_bachelor,1,00300,2,1,01,0
2019-2019HU1020672-02,2019,52,56,50-64,associate_bachelor,2,00300,1,1,01,1
2019-2019HU1020798-01,2019,45,45,35-49,high_school_some_college,1,00400,2,1,01,1
2019-2019HU1020798-02,2019,47,48,35-49,high_school_some_college,3,00400,1,1,01,1
2019-2019HU1020798-03,2019,60,21,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019HU1020844-02,2019,93,62,50-64,associate_bachelor,2,00300,2,1,01,1
2019-2019HU1021020-01,2019,62,42,35-49,associate_bachelor,1,00104,2,1,01,1
2019-2019HU1021020-02,2019,93,43,35-49,associate_bachelor,1,00104,1,2,01,1
2019-2019HU1021567-01,2019,104,35,35-49,graduate,2,00103,2,1,01,1
2019-2019HU1021697-01,2019,59,39,35-49,associate_bachelor,3,00102,2,1,01,1
2019-2019HU1021697-02,2019,89,45,35-49,associate_bachelor,1,00102,1,1,01,1
2019-2019HU1021887-01,2019,124,28,18-34,graduate,7,00102,1,1,01,1
2019-2019HU1022542-03,2019,66,35,35-49,associate_bachelor,6,00101,2,2,01,0
2019-2019HU1022837-01,2019,227,52,50-64,associate_bachelor,1,00201,1,1,01,1
2019-2019HU1023412-01,2019,300,32,18-34,graduate,5,00103,2,1,02,1
2019-2019HU1024100-01,2019,156,53,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU1024100-02,2019,134,43,35-49,high_school_some_college,1,00201,1,1,01,0
2019-2019HU1024565-02,2019,76,29,18-34,graduate,3,00400,1,1,01,1
2019-2019HU1024565-03,2019,85,24,18-34,associate_bachelor,8,00400,1,1,01,1
2019-2019HU1024822-01,2019,59,40,35-49,associate_bachelor,7,00400,1,1,01,1
2019-2019HU1024822-02,2019,58,36,35-49,associate_bachelor,6,00400,2,1,01,1
2019-2019HU1024822-04,2019,92,18,18-34,high_school_some_college,1,00400,2,1,01,0
2019-2019HU1025225-01,2019,44,60,50-64,associate_bachelor,5,00300,2,1,01,0
2019-2019HU1025225-02,2019,58,19,18-34,high_school_some_college,5,00300,1,1,01,1
2019-2019HU1025790-01,2019,133,35,35-49,high_school_some_college,2,00103,2,6,01,1
2019-2019HU1025790-02,2019,117,39,35-49,high_school_some_college,1,00103,1,6,01,1
2019-2019HU1026066-01,2019,71,46,35-49,associate_bachelor,3,00400,1,1,01,1
2019-2019HU1026066-02,2019,95,19,18-34,high_school_some_college,1,00400,2,1,01,1
2019-2019HU1026807-01,2019,70,38,35-49,high_school_some_college,1,00102,1,1,01,1
2019-2019HU1026960-01,2019,94,55,50-64,associate_bachelor,1,00201,1,1,01,1
2019-2019HU1026960-02,2019,90,57,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU1026960-03,2019,103,25,18-34,graduate,1,00201,2,1,01,1
2019-2019HU1026960-04,2019,116,23,18-34,associate_bachelor,1,00201,1,1,01,1
2019-2019HU1027549-01,2019,93,40,35-49,high_school_some_college,1,00201,1,1,01,1
2019-2019HU1027549-02,2019,141,33,18-34,graduate,1,00201,2,1,01,1
2019-2019HU1028043-01,2019,43,53,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU1028306-01,2019,29,21,18-34,high_school_some_college,1,00103,2,1,24,1
2019-2019HU1028306-02,2019,55,21,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019HU1028306-03,2019,54,21,18-34,high_school_some_college,4,00103,2,1,01,1
2019-2019HU1028811-01,2019,68,55,50-64,high_school_some_college,1,00102,1,1,01,1
2019-2019HU1029330-01,2019,44,41,35-49,associate_bachelor,4,00400,1,1,01,1
2019-2019HU1029330-02,2019,48,48,35-49,associate_bachelor,2,00400,2,1,01,1
2019-2019HU1029422-01,2019,52,43,35-49,associate_bachelor,3,00300,2,1,01,1
2019-2019HU1029422-02,2019,60,44,35-49,associate_bachelor,1,00300,1,1,01,1
2019-2019HU1029515-01,2019,35,58,50-64,graduate,1,00300,1,1,01,1
2019-2019HU1029515-02,2019,31,60,50-64,associate_bachelor,1,00300,2,1,01,1
2019-2019HU1029906-01,2019,71,59,50-64,associate_bachelor,1,00101,1,1,01,1
2019-2019HU1029906-02,2019,76,49,35-49,high_school_some_college,1,00101,2,1,01,1
2019-2019HU1030426-01,2019,69,33,18-34,graduate,5,00400,1,1,01,1
2019-2019HU1030426-02,2019,50,35,35-49,high_school_some_college,1,00400,2,1,01,1
2019-2019HU1030511-01,2019,114,61,50-64,high_school_some_college,missing,00201,1,1,01,0
2019-2019HU1030511-02,2019,110,62,50-64,high_school_some_college,missing,00201,2,1,01,0
2019-2019HU1031579-01,2019,95,33,18-34,associate_bachelor,1,00102,1,1,01,1
2019-2019HU1031579-02,2019,100,30,18-34,associate_bachelor,1,00102,2,1,01,1
2019-2019HU1032461-02,2019,58,43,35-49,associate_bachelor,1,00201,2,1,01,1
2019-2019HU1032744-01,2019,82,58,50-64,graduate,3,00300,2,1,01,1
2019-2019HU1032903-01,2019,27,55,50-64,graduate,4,00103,1,1,01,1
2019-2019HU1032916-01,2019,108,61,50-64,associate_bachelor,1,00103,2,1,01,1
2019-2019HU1033037-01,2019,55,56,50-64,associate_bachelor,2,00201,2,1,01,1
2019-2019HU1033037-02,2019,58,57,50-64,associate_bachelor,1,00201,1,1,01,1
2019-2019HU1033037-03,2019,71,23,18-34,associate_bachelor,5,00201,1,1,01,1
2019-2019HU1033462-01,2019,183,52,50-64,high_school_some_college,3,00300,1,1,01,1
2019-2019HU1033967-01,2019,70,61,50-64,graduate,7,00300,1,1,01,1
2019-2019HU1033967-02,2019,64,59,50-64,associate_bachelor,missing,00300,2,1,01,0
2019-2019HU1034470-02,2019,178,40,35-49,below_high_school,1,00300,1,1,01,0
2019-2019HU1036091-02,2019,145,21,18-34,high_school_some_college,1,00103,2,1,01,1
2019-2019HU1037048-01,2019,58,63,50-64,associate_bachelor,1,00101,1,1,01,0
2019-2019HU1037048-02,2019,53,64,50-64,below_high_school,1,00101,2,1,01,1
2019-2019HU1037269-01,2019,69,35,35-49,associate_bachelor,1,00300,1,1,01,1
2019-2019HU1038041-02,2019,82,62,50-64,graduate,missing,00400,2,1,01,0
2019-2019HU1038073-01,2019,208,50,50-64,associate_bachelor,2,00201,1,1,01,1
2019-2019HU1038673-01,2019,141,62,50-64,associate_bachelor,2,00400,2,1,01,1
2019-2019HU1038673-02,2019,126,19,18-34,below_high_school,1,00400,1,1,01,1
2019-2019HU1040280-01,2019,47,59,50-64,associate_bachelor,1,00102,2,1,01,1
2019-2019HU1040280-02,2019,54,60,50-64,associate_bachelor,2,00102,1,1,01,1
2019-2019HU1041118-01,2019,53,28,18-34,graduate,2,00103,1,1,01,1
2019-2019HU1041418-02,2019,46,61,50-64,associate_bachelor,7,00400,1,1,01,1
2019-2019HU1041958-01,2019,67,32,18-34,associate_bachelor,3,00201,2,1,01,1
2019-2019HU1042244-02,2019,247,59,50-64,high_school_some_college,1,00104,2,1,01,1
2019-2019HU1042508-01,2019,64,37,35-49,high_school_some_college,1,00102,1,1,01,1
2019-2019HU1043059-01,2019,123,47,35-49,associate_bachelor,1,00103,2,1,01,1
2019-2019HU1043059-02,2019,191,21,18-34,high_school_some_college,1,00103,1,9,01,1
2019-2019HU1043059-03,2019,171,19,18-34,high_school_some_college,1,00103,2,9,01,1
2019-2019HU1043206-01,2019,349,46,35-49,below_high_school,1,00101,2,1,01,1
2019-2019HU1043222-01,2019,77,50,50-64,high_school_some_college,5,00201,1,1,01,1
2019-2019HU1043222-02,2019,87,34,18-34,associate_bachelor,2,00201,2,1,01,1
2019-2019HU1043770-01,2019,148,57,50-64,high_school_some_college,1,00104,1,1,01,1
2019-2019HU1043770-02,2019,123,56,50-64,high_school_some_college,1,00104,2,1,01,1
2019-2019HU1043792-01,2019,57,50,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU1043792-02,2019,49,43,35-49,high_school_some_college,1,00201,1,1,01,1
2019-2019HU1043792-03,2019,60,35,35-49,associate_bachelor,1,00201,2,1,01,1
2019-2019HU1044107-01,2019,38,46,35-49,associate_bachelor,1,00102,1,1,17,1
2019-2019HU1044107-02,2019,34,44,35-49,associate_bachelor,1,00102,2,1,01,1
2019-2019HU1044488-01,2019,132,39,35-49,associate_bachelor,1,00201,2,1,01,1
2019-2019HU1044488-02,2019,190,19,18-34,high_school_some_college,1,00201,1,1,01,0
2019-2019HU1044731-01,2019,33,37,35-49,graduate,1,00400,2,1,01,0
2019-2019HU1044731-02,2019,36,45,35-49,graduate,6,00400,1,1,01,1
2019-2019HU1045021-01,2019,79,26,18-34,high_school_some_college,1,00300,1,1,01,1
2019-2019HU1045021-02,2019,114,26,18-34,high_school_some_college,1,00300,1,1,01,1
2019-2019HU1045021-03,2019,105,24,18-34,below_high_school,1,00300,1,1,01,1
2019-2019HU1045021-04,2019,105,23,18-34,high_school_some_college,1,00300,1,1,01,1
2019-2019HU1045744-01,2019,63,43,35-49,high_school_some_college,1,00104,1,1,01,1
2019-2019HU1045744-02,2019,69,39,35-49,graduate,1,00104,2,1,01,1
2019-2019HU1046760-01,2019,33,25,18-34,associate_bachelor,1,00300,2,1,01,1
2019-2019HU1046760-02,2019,69,27,18-34,associate_bachelor,1,00300,1,1,01,1
2019-2019HU1046943-01,2019,371,46,35-49,high_school_some_college,missing,00102,1,2,01,0
2019-2019HU1047395-01,2019,81,54,50-64,high_school_some_college,1,00101,2,1,01,1
2019-2019HU1047395-02,2019,59,55,50-64,below_high_school,1,00101,1,1,01,1
2019-2019HU1047395-03,2019,70,22,18-34,high_school_some_college,1,00101,1,1,01,0
2019-2019HU1047828-01,2019,101,59,50-64,high_school_some_college,1,00102,2,1,01,1
2019-2019HU1048309-02,2019,1165,53,50-64,associate_bachelor,missing,00103,2,1,05,0
2019-2019HU1048309-03,2019,674,20,18-34,high_school_some_college,2,00103,2,1,05,1
2019-2019HU1048309-04,2019,583,24,18-34,high_school_some_college,2,00103,1,1,01,1
2019-2019HU1048373-01,2019,96,50,50-64,high_school_some_college,1,00101,1,1,01,1
2019-2019HU1048373-02,2019,128,53,50-64,associate_bachelor,2,00101,2,1,01,1
2019-2019HU1048373-03,2019,158,25,18-34,associate_bachelor,1,00101,1,1,01,1
2019-2019HU1048373-04,2019,110,23,18-34,associate_bachelor,1,00101,2,1,01,1
2019-2019HU1049329-01,2019,51,58,50-64,associate_bachelor,2,00104,2,1,01,0
2019-2019HU1049329-02,2019,61,63,50-64,associate_bachelor,2,00104,1,1,01,1
2019-2019HU1049457-01,2019,92,53,50-64,high_school_some_college,1,00300,1,1,01,1
2019-2019HU1049457-02,2019,69,50,50-64,high_school_some_college,1,00300,2,1,01,1
2019-2019HU1049457-03,2019,108,28,18-34,associate_bachelor,5,00300,1,1,01,1
2019-2019HU1049720-02,2019,69,43,35-49,associate_bachelor,1,00201,2,1,01,1
2019-2019HU1050524-01,2019,49,61,50-64,high_school_some_college,1,00104,2,1,01,1
2019-2019HU1050917-01,2019,110,51,50-64,graduate,3,00101,1,1,01,1
2019-2019HU1050917-02,2019,119,48,35-49,graduate,3,00101,2,1,01,1
2019-2019HU1051250-01,2019,199,56,50-64,high_school_some_college,4,00400,1,1,01,1
2019-2019HU1051277-01,2019,126,45,35-49,associate_bachelor,1,00201,2,1,01,1
2019-2019HU1051277-02,2019,96,40,35-49,associate_bachelor,7,00201,1,1,01,1
2019-2019HU1051514-01,2019,83,36,35-49,associate_bachelor,1,00103,1,1,01,1
2019-2019HU1051514-02,2019,84,37,35-49,graduate,1,00103,2,1,01,1
2019-2019HU1051782-02,2019,124,58,50-64,high_school_some_college,1,00400,2,1,01,1
2019-2019HU1052200-01,2019,92,63,50-64,graduate,4,00300,2,2,01,0
2019-2019HU1052539-01,2019,52,40,35-49,high_school_some_college,1,00201,1,1,01,1
2019-2019HU1052539-02,2019,65,42,35-49,high_school_some_college,1,00201,2,1,01,1
2019-2019HU1053465-01,2019,95,31,18-34,high_school_some_college,1,00101,1,1,01,1
2019-2019HU1053465-02,2019,89,30,18-34,associate_bachelor,1,00101,2,1,01,0
2019-2019HU1054790-01,2019,127,33,18-34,associate_bachelor,1,00101,1,1,01,1
2019-2019HU1054790-02,2019,243,34,18-34,associate_bachelor,1,00101,2,8,02,1
2019-2019HU1054935-01,2019,83,49,35-49,associate_bachelor,1,00102,1,1,01,1
2019-2019HU1054935-02,2019,64,48,35-49,high_school_some_college,1,00102,2,1,01,1
2019-2019HU1055291-01,2019,252,48,35-49,high_school_some_college,1,00103,1,2,01,1
2019-2019HU1055291-02,2019,260,47,35-49,high_school_some_college,2,00103,2,2,01,1
2019-2019HU1055496-01,2019,68,53,50-64,high_school_some_college,6,00300,2,1,01,1
2019-2019HU1055768-01,2019,96,41,35-49,graduate,2,00104,2,1,01,1
2019-2019HU1055768-02,2019,84,50,50-64,high_school_some_college,2,00104,1,1,01,1
2019-2019HU1056152-01,2019,46,41,35-49,graduate,4,00103,1,1,01,1
2019-2019HU1056152-02,2019,57,34,18-34,associate_bachelor,2,00103,2,1,01,1
2019-2019HU1056798-01,2019,84,39,35-49,associate_bachelor,2,00102,1,1,01,1
2019-2019HU1056798-02,2019,115,26,18-34,associate_bachelor,1,00102,1,1,01,0
2019-2019HU1057161-01,2019,178,54,50-64,associate_bachelor,1,00102,2,1,01,1
2019-2019HU1057338-01,2019,371,31,18-34,high_school_some_college,1,00102,1,2,01,0
2019-2019HU1057561-02,2019,52,57,50-64,high_school_some_college,1,00101,2,1,01,1
2019-2019HU1058491-01,2019,86,37,35-49,associate_bachelor,1,00300,2,1,01,1
2019-2019HU1058491-02,2019,108,37,35-49,associate_bachelor,1,00300,1,1,01,1
2019-2019HU1058696-01,2019,87,58,50-64,high_school_some_college,1,00300,2,1,01,1
2019-2019HU1058696-02,2019,99,57,50-64,high_school_some_college,3,00300,1,1,01,1
2019-2019HU1058822-01,2019,68,53,50-64,high_school_some_college,1,00102,2,1,01,1
2019-2019HU1058822-02,2019,82,49,35-49,associate_bachelor,missing,00102,1,1,01,0
2019-2019HU1058822-03,2019,103,22,18-34,associate_bachelor,1,00102,1,1,01,1
2019-2019HU1059529-01,2019,180,55,50-64,high_school_some_college,1,00201,1,8,03,1
2019-2019HU1059529-02,2019,164,25,18-34,high_school_some_college,1,00201,1,8,03,0
2019-2019HU1059711-01,2019,71,57,50-64,below_high_school,4,00201,2,1,01,1
2019-2019HU1059711-02,2019,73,55,50-64,below_high_school,4,00201,2,1,01,1
2019-2019HU1059998-02,2019,73,52,50-64,associate_bachelor,1,00400,2,1,01,1
2019-2019HU1060241-01,2019,67,25,18-34,below_high_school,missing,00201,2,9,01,0
2019-2019HU1061172-01,2019,83,29,18-34,associate_bachelor,1,00400,1,1,01,1
2019-2019HU1061378-01,2019,76,48,35-49,below_high_school,4,00104,1,1,01,1
2019-2019HU1061378-02,2019,71,46,35-49,associate_bachelor,1,00104,2,1,01,1
2019-2019HU1061528-01,2019,79,46,35-49,high_school_some_college,1,00101,1,1,01,1
2019-2019HU1061528-02,2019,65,45,35-49,high_school_some_college,1,00101,2,1,01,1
2019-2019HU1061528-03,2019,63,18,18-34,high_school_some_college,1,00101,2,1,01,1
2019-2019HU1062288-01,2019,50,53,50-64,below_high_school,1,00102,1,1,01,0
2019-2019HU1062288-02,2019,53,38,35-49,high_school_some_college,1,00102,2,1,01,1
2019-2019HU1063007-02,2019,162,51,50-64,below_high_school,missing,00103,2,1,03,0
2019-2019HU1063347-01,2019,96,59,50-64,associate_bachelor,3,00101,2,1,01,1
2019-2019HU1063347-02,2019,100,59,50-64,high_school_some_college,1,00101,1,1,01,1
2019-2019HU1063694-01,2019,64,43,35-49,high_school_some_college,missing,00101,1,1,01,0
2019-2019HU1063879-03,2019,82,56,50-64,high_school_some_college,1,00102,1,1,01,1
2019-2019HU1064313-01,2019,224,51,50-64,high_school_some_college,1,00201,1,1,01,1
2019-2019HU1064313-02,2019,196,50,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU1064907-01,2019,55,64,50-64,associate_bachelor,1,00102,1,1,01,1
2019-2019HU1064907-03,2019,89,30,18-34,high_school_some_college,1,00102,1,1,01,1
2019-2019HU1065793-01,2019,59,64,50-64,graduate,1,00201,2,1,01,1
2019-2019HU1065793-02,2019,63,60,50-64,high_school_some_college,1,00201,1,1,01,1
2019-2019HU1066169-01,2019,100,50,50-64,graduate,1,00300,2,1,01,1
2019-2019HU1066287-01,2019,92,29,18-34,graduate,2,00103,2,1,01,1
2019-2019HU1066287-02,2019,146,27,18-34,graduate,1,00103,1,1,01,1
2019-2019HU1066310-01,2019,384,51,50-64,below_high_school,1,00201,1,1,01,0
2019-2019HU1066310-02,2019,304,62,50-64,below_high_school,1,00201,2,1,01,1
2019-2019HU1066821-01,2019,93,35,35-49,graduate,3,00102,1,1,01,1
2019-2019HU1067543-01,2019,144,64,50-64,high_school_some_college,missing,00201,2,3,01,0
2019-2019HU1067543-02,2019,129,61,50-64,high_school_some_college,missing,00201,1,9,01,0
2019-2019HU1068218-01,2019,107,21,18-34,high_school_some_college,2,00103,2,6,01,0
2019-2019HU1068218-02,2019,57,24,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019HU1068218-03,2019,57,21,18-34,high_school_some_college,1,00103,1,1,01,1
2019-2019HU1068218-04,2019,58,20,18-34,high_school_some_college,1,00103,1,1,01,0
2019-2019HU1068218-05,2019,67,19,18-34,high_school_some_college,missing,00103,2,1,03,0
2019-2019HU1068218-06,2019,71,19,18-34,high_school_some_college,1,00103,1,6,01,0
2019-2019HU1068218-07,2019,57,19,18-34,high_school_some_college,missing,00103,1,1,01,0
2019-2019HU1068218-08,2019,65,19,18-34,high_school_some_college,2,00103,2,1,03,1
2019-2019HU1068218-09,2019,73,19,18-34,high_school_some_college,1,00103,1,6,01,1
2019-2019HU1068218-10,2019,56,19,18-34,high_school_some_college,4,00103,1,1,01,1
2019-2019HU1068250-01,2019,76,53,50-64,associate_bachelor,1,00201,2,1,01,1
2019-2019HU1068250-02,2019,116,19,18-34,high_school_some_college,1,00201,1,1,01,1
2019-2019HU1068559-01,2019,48,41,35-49,high_school_some_college,3,00201,2,1,01,1
2019-2019HU1068559-02,2019,40,40,35-49,associate_bachelor,1,00201,1,1,01,1
2019-2019HU1068559-03,2019,30,20,18-34,high_school_some_college,1,00201,1,9,01,0
2019-2019HU1068594-01,2019,103,54,50-64,below_high_school,missing,00102,2,1,01,0
2019-2019HU1068653-01,2019,35,64,50-64,graduate,3,00400,2,1,01,0
2019-2019HU1069836-01,2019,37,52,50-64,high_school_some_college,1,00101,1,1,01,1
2019-2019HU1069836-02,2019,60,29,18-34,high_school_some_college,9,00101,1,1,01,0
2019-2019HU1069836-03,2019,61,55,50-64,high_school_some_college,missing,00101,2,1,01,0
2019-2019HU1070024-01,2019,52,61,50-64,associate_bachelor,7,00400,2,1,01,1
2019-2019HU1070042-01,2019,42,56,50-64,high_school_some_college,1,00300,1,1,01,1
2019-2019HU1070042-02,2019,46,55,50-64,associate_bachelor,1,00300,2,1,01,0
2019-2019HU1070042-03,2019,96,30,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019HU1071192-01,2019,83,60,50-64,associate_bachelor,8,00102,1,1,01,0
2019-2019HU1071640-01,2019,63,63,50-64,high_school_some_college,missing,00400,1,1,01,0
2019-2019HU1071640-02,2019,65,54,50-64,associate_bachelor,2,00400,2,1,01,1
2019-2019HU1072839-01,2019,100,51,50-64,high_school_some_college,1,00101,1,1,07,1
2019-2019HU1072839-02,2019,85,48,35-49,high_school_some_college,1,00101,2,1,07,1
2019-2019HU1072839-03,2019,223,26,18-34,high_school_some_college,1,00101,2,1,07,1
2019-2019HU1072907-01,2019,66,61,50-64,high_school_some_college,missing,00102,2,1,01,0
2019-2019HU1073220-01,2019,77,62,50-64,below_high_school,missing,00104,1,1,01,0
2019-2019HU1073220-02,2019,95,54,50-64,below_high_school,2,00104,2,1,01,1
2019-2019HU1074184-01,2019,71,52,50-64,graduate,2,00201,2,1,01,1
2019-2019HU1074684-01,2019,308,42,35-49,high_school_some_college,1,00104,2,1,01,1
2019-2019HU1074684-02,2019,287,22,18-34,high_school_some_college,1,00104,1,1,01,1
2019-2019HU1074684-03,2019,298,19,18-34,high_school_some_college,1,00104,2,1,01,1
2019-2019HU1076257-01,2019,67,47,35-49,high_school_some_college,missing,00101,1,1,01,0
2019-2019HU1076388-02,2019,150,51,50-64,associate_bachelor,3,00201,2,1,01,1
2019-2019HU1076388-03,2019,178,18,18-34,below_high_school,missing,00201,2,1,01,0
2019-2019HU1076608-01,2019,65,54,50-64,associate_bachelor,3,00300,1,1,01,1
2019-2019HU1077128-01,2019,64,55,50-64,high_school_some_college,1,00104,1,1,01,1
2019-2019HU1077128-02,2019,78,52,50-64,graduate,3,00104,2,1,01,1
2019-2019HU1077128-03,2019,64,21,18-34,high_school_some_college,1,00104,1,1,01,0
2019-2019HU1077188-01,2019,50,33,18-34,high_school_some_college,1,00101,1,6,01,1
2019-2019HU1077188-02,2019,44,32,18-34,below_high_school,3,00101,2,1,01,0
2019-2019HU1077188-05,2019,87,37,35-49,high_school_some_college,1,00101,1,1,01,1
2019-2019HU1077188-06,2019,130,32,18-34,high_school_some_college,1,00101,1,2,01,1
2019-2019HU1077255-01,2019,61,59,50-64,associate_bachelor,5,00300,1,1,01,0
2019-2019HU1077255-02,2019,85,58,50-64,high_school_some_college,7,00300,1,1,01,1
2019-2019HU1077766-01,2019,56,53,50-64,high_school_some_college,2,00400,2,1,01,1
2019-2019HU1077917-01,2019,42,28,18-34,graduate,1,00300,2,1,01,1
2019-2019HU1078290-01,2019,174,38,35-49,associate_bachelor,1,00103,1,1,01,1
2019-2019HU1078290-02,2019,208,34,18-34,associate_bachelor,1,00103,2,1,01,1
2019-2019HU1079396-01,2019,58,36,35-49,graduate,2,00201,2,1,01,1
2019-2019HU1079396-02,2019,47,37,35-49,graduate,5,00201,1,1,01,1
2019-2019HU1079905-03,2019,57,42,35-49,high_school_some_college,missing,00400,1,1,01,0
2019-2019HU1079905-04,2019,61,61,50-64,high_school_some_college,1,00400,2,1,01,0
2019-2019HU1080022-01,2019,85,36,35-49,graduate,1,00400,1,1,01,1
2019-2019HU1081327-01,2019,109,44,35-49,associate_bachelor,1,00101,2,1,01,1
2019-2019HU1082024-01,2019,73,30,18-34,high_school_some_college,1,00102,2,1,01,1
